chain,draw,warmup,alpha_2,beta_2[1],beta_2[2],beta_2[3],coeffs_2[1],coeffs_2[2],coeffs_2[3],coeffs_2[4],kappa_2,alpha_3,beta_3[1],beta_3[2],beta_3[3],coeffs_3[1],coeffs_3[2],coeffs_3[3],coeffs_3[4],kappa_3,alpha_4,beta_4[1],beta_4[2],beta_4[3],coeffs_4[1],coeffs_4[2],coeffs_4[3],coeffs_4[4],kappa_4,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
0,25,0,-5.37009866830054,0.6163699231606268,0.1523282292056766,-0.07723997988313834,0.05872188650946762,-0.016876482194636045,-0.24593236766660528,7.183163168097084,128.92598775902917,-8.847728808033215,-0.1677686450668946,-0.005765680785035121,-0.3091180142679024,9.768953602695026,0.36230364419804145,-0.3474005769989618,-5.0677567084486075,102.34052188784949,-11.413417114175106,-0.2674873997415702,0.20992141496393468,-0.06931966111683477,7.892555739223035,-0.571663874056504,-0.5637100681154952,2.8707472049549656,289.11907226658286,170.368574841122,0.943929547822774,0.014192588457407068,7,127,0,-153.9879271296431
0,26,0,-5.222144747295056,0.5258034447775548,0.25144271374099364,-0.1046255760941095,-0.9828474409481032,0.025709081442420186,-0.34667150446344025,8.11444986789234,127.30126916295696,-13.375218269500985,-1.4144178317350018,-0.10176287074926707,-0.39868812550924554,11.702401241441192,0.6610401794000884,0.008418333484150943,-6.939163242674124,122.00418589902162,-1.3787246733662673,0.2764371177855832,-0.2997403065728627,-0.03695689598737175,10.626695850603268,0.042909287914164984,0.08965466059369633,-17.509588340374048,103.73907517958456,163.9860761347842,0.9609863146670921,0.014192588457407068,8,255,0,-154.1328553849674
0,27,0,-5.613138988305669,0.5693068721538267,0.21492796075014514,-0.06922172501600347,-0.4482296693378236,-0.10834046704551463,-0.26887058548210135,8.628862462064042,146.6016347616935,-16.01888721158175,-1.1221479656893005,-0.011896324032303632,-0.4186890236995789,11.720823068105169,0.5759733201946753,0.12850247416340344,-2.9145180601474534,102.44174143179913,-15.18943883968632,-0.4636505356558266,-0.12948858893444803,-0.2949724566419696,9.15459817733859,0.2190491062660802,-1.3196672265212381,2.2063317440272634,238.4674561537895,167.77471552542738,0.9668268418480854,0.014192588457407068,8,255,0,-147.734903429404
0,28,0,-4.896201406654662,0.6245946219404718,0.1447441073946509,-0.08626633687510869,0.015590422405423668,-0.03732052665405403,-0.1365690359044643,6.146602391965214,194.98346372044244,-7.546601255133004,-0.9901130691016561,-0.08420337295744718,-0.345131421701573,11.986482461992143,0.36436076110524707,0.15664458119210165,-12.864326093073258,106.46550551313261,-16.037611900903496,0.08124164352971738,-0.2747997816610658,-0.006089270593923215,14.184273475682623,-1.3224733031031795,-0.6286239352991011,5.861832444478087,174.66109807159006,167.9718037704108,0.9456438738788304,0.014192588457407068,8,511,0,-153.99290024017378
0,29,0,-6.3222421431086415,0.7076004814865038,0.21667913312514844,-0.10823842624197906,-1.1169033914774096,0.0731479296753153,-0.3605120576743465,9.618251848375786,134.7167362323645,-11.023147881244059,-0.8522830917218608,0.162802085936208,-0.41674635314409664,9.530270781407452,0.5841840244757405,-0.20136081532551406,-5.156379406525051,104.24373214443267,-14.475330480614794,-0.731836171910351,-0.035548804544056886,-0.2377380883977135,7.546904182680271,0.21946836974157655,-0.7810188577861606,1.8662856511978398,146.3007999418748,171.36665473128576,0.9640475073080771,0.014192588457407068,8,255,0,-157.2995176953664
0,30,0,-6.568569390695898,0.6083349373459686,0.17745120869282185,-0.1109546175017662,-0.031369686302126464,-0.03686612876902302,-0.15892329944657207,8.321185453158074,155.25702557956112,-14.674883893546921,-0.18237130919944153,-0.02060121155838236,-0.41095751231280614,10.154870758847903,0.4859453146429861,-0.08140401901875113,-0.55356591605609,119.43595737893455,-25.753134456080193,-0.5539604910517526,-0.1345947046914961,-0.4309405279029351,10.679639234133392,-0.043365963049011386,-0.04097087060299806,9.346192836122267,165.0666485951467,171.1767143899968,0.956074181588177,0.014192588457407068,8,255,0,-162.40007012095438
0,31,0,-5.640128283630018,0.39562879500905346,0.14485345655768272,-0.09921271443132942,-0.12384514856447622,0.034259676898085484,-0.40598852820065917,7.534030297220703,103.03147334000391,-4.743273175879755,-0.6984953143963358,0.1778550167634382,-0.3025136094437627,9.170416575752126,0.37691738274755304,-0.15939154918614243,-10.788712012663414,122.93330486016617,-17.995704782892066,-0.697817334597604,-0.15211086364456783,-0.28205244734107576,12.634418528161616,-0.46568961322493513,-0.8533196938319487,3.4146216550466946,158.9917093366307,165.7671150952127,0.9014663049567715,0.014192588457407068,8,255,0,-154.94272461572723
0,32,0,-7.303307132199425,0.8119637895475524,0.1677521330501806,-0.16232213358953124,0.3048760584188533,-0.03368055990555179,-0.19170529399659963,8.56964432182452,102.38214878944441,-4.548900839673994,-0.8786117576102305,-0.10573075621626499,-0.1897540650407352,11.172977037457047,0.33869781082174916,0.18534818512453344,-13.980177622926217,104.20827267655625,-8.461157908416332,0.04854694487537603,-0.020649528263342393,0.08312267384476142,6.910213915471426,-0.5978627635628908,-0.4521679836593941,1.2897646709379378,200.0028430012227,161.6071818801478,0.9849566598126073,0.014192588457407068,8,255,0,-152.73020411081202
0,33,0,-7.323865256640504,0.5304738558169485,0.11961382587746808,-0.09820595278000502,-0.7013482370580394,0.04884648060424624,-0.39017872925361297,10.07191062223326,105.98642886630928,-8.958555384014485,-1.0044517184895199,0.0827288151726703,-0.41247237692344463,10.533829459884021,0.5954163501650429,-0.2709580302210711,-9.19354827693638,102.96027526801502,-7.9322401378173675,-0.9335604318416215,-0.07054183539527095,-0.08649592259905155,6.880291486332309,0.0009355953077707412,-0.26860578637974697,-5.843279351838269,167.0486456501581,164.3014861816497,0.9977793456721737,0.014192588457407068,8,511,0,-149.51773176654913
0,34,0,-6.531800427853931,0.7353707889562117,0.21912205632896647,-0.09435708824405963,0.5312394368432977,-0.03796042574274189,-0.3040636699979625,8.869117192881877,130.31298575272677,-7.3971213492641095,-0.5981482165023908,-0.07178732698588793,-0.22013036244289572,10.248006059544222,0.35139540618582843,-0.21333724350143385,-7.8619945920958445,152.45645934351697,-15.79447476095297,-0.14913002341341397,0.0006833829221586166,-0.16151759933820084,14.679215673440384,-0.8093003719116567,-1.6345172776792822,5.200823163188792,322.8310080227856,160.87888654199838,0.7982258327793901,0.014192588457407068,8,255,0,-141.39257150995462
0,35,0,-6.80105252817473,0.5189937545999082,0.17084657328600555,-0.1215678987637038,0.17721488424180698,0.08391063357254658,-0.17061564660184567,7.696710877395563,105.91076561659533,-12.917646772812471,-0.7043348640602494,0.26552246566066035,-0.37451776682622084,8.232636389995244,0.3265816181278984,-0.11536859100284225,0.32909981122580223,100.63627832811532,-27.142439224385317,-0.7972614990904628,-0.23107458216255844,-0.23727934791287886,12.491478763929814,-0.10658224185779919,0.0589213966114239,11.376196715639379,126.87975174910952,163.87915505137795,0.9704086754988372,0.014192588457407068,8,255,0,-145.12246584637828
0,36,0,-5.351671465180215,0.6797697687272323,0.13920515984239137,-0.11108300806763668,-0.4064858051844524,0.00033466619623213174,-0.24125863183357038,6.961321824102471,104.31976348214353,-12.329779680788278,-0.0531725832311402,0.3909369961530007,-0.4599804797202997,8.047353901064772,0.32947122135529044,-0.5345275158209766,1.7088052457193337,126.79961018390503,-21.297233569241744,0.18293954293862388,-0.2710739801304102,-0.44652286849810857,12.54687982764458,0.27463235362421823,-0.9750615620426787,4.588295995638124,126.64972405049961,162.4414096249573,0.9419383614141683,0.014192588457407068,8,255,0,-151.44271820171375
0,37,0,-2.113039381319629,0.5047697101202935,0.17389749003859642,-0.011273445375637278,-1.0290164491681286,-0.07139590560365248,-0.15307760050076258,4.454381336841847,338.55116437551004,-15.581761327145834,0.7363436220613364,0.24695967648362266,-0.4353983593191638,6.794335377775316,0.28860542390354643,-0.47977250598410137,8.176432439983019,101.32272565177884,-10.716030855740275,0.0930894437094913,0.00632820586956331,-0.051936805654209474,4.180952267372429,-0.28517553524974565,-0.2388176026459324,3.7604530253770796,151.00370087367045,162.40875518453092,0.8636560611785877,0.014192588457407068,8,255,0,-143.58366437834337
0,38,0,-6.12079007735074,0.5855606245528727,0.0944505210135257,-0.09249711931196261,1.319669343671221,-0.041011597538215545,-0.3707821447702444,7.053776564878957,100.55709741997302,-17.180569233375312,-0.9693168779679822,0.033816664338308905,-0.4397329844805358,11.045157175585308,0.6719579175862913,-0.26313508748126924,0.47299262904708317,107.71038519352894,-23.87050481838457,-1.3254645159968597,-0.24294742135824457,-0.398831371470442,16.897989410194405,0.057065600117197204,-1.0350483813458162,3.159038816469846,267.90187810983906,162.8137971688815,0.7957367614093663,0.014192588457407068,8,511,0,-149.7555617209123
0,39,0,-6.67083858653258,0.6446708546484983,0.21448434916870335,-0.09358708354686551,-1.4581381923716998,0.050927277728306825,-0.2267070959428474,10.016618945783383,181.523623863878,-12.397011054744752,-1.1174624800000534,-0.0016670280912992512,-0.38925781623421263,11.703498788030263,0.5899865819980907,-0.15315847888984874,-6.229780694805465,125.64387585201855,-15.8942053373536,0.05845216719877099,0.09711224224797492,-0.22076647882596445,5.9903037338657725,-0.07421128747886346,-0.31898652168040376,6.595890058751487,208.3860059720123,173.31981218860224,0.9478409685707114,0.014192588457407068,8,255,0,-156.66668123331132
0,40,0,-6.965241113486197,0.6007536230476226,0.19842427489515935,-0.09677547263986735,-1.0590987783776293,0.02335597500264261,-0.22568582859058112,9.933243190414752,202.61002097597256,-8.376243343928763,-0.989250568859531,-0.07173551969052809,-0.41189542151385294,11.177823132293415,0.405558041891029,-0.0799206708071164,-11.077212692707684,106.71068489923458,-21.292998024449016,-1.0927596366100152,0.15372184410318002,-0.40320542851565605,13.481943604551692,-0.4217226877076457,-0.8113376173337029,5.685497911337859,256.291013808924,169.18946951888694,0.9407031167384191,0.014192588457407068,8,511,0,-161.34920437760144
0,41,0,-5.073316490861104,0.5256633836995978,0.19559524473682705,-0.09374940229203732,-0.7025580517339652,0.03443812675452055,-0.23465732820560567,7.115396760014179,237.9129222205282,-6.365635388513862,-0.667206760684776,0.2748682451530032,-0.2906512742448269,10.324927320135208,0.32796974864098055,-0.26395213003727647,-8.679062336021268,128.59189072722603,-31.391396059886425,-1.232556322155426,0.12993677071810067,-0.44138951036084945,13.500698210113647,-0.3637312568201593,-0.6734584907168559,16.685012395650066,397.1107872006646,165.20458229312027,0.8575081074819074,0.014192588457407068,8,511,0,-154.00095527682038
0,42,0,-5.598358582034307,0.5892010879075418,0.13112698685191204,-0.06614673155686702,-0.007379609690473977,-0.006840500379075191,-0.23196553074021314,7.467179993536999,139.40298072075922,-18.745303552851112,-0.1887032811079686,0.4360749056581666,-0.4272084114318626,6.947045571560304,0.4167540367282032,-0.18596838818728414,10.119597832893703,108.5298353309403,-14.507716057908812,-0.8063266058104273,0.2986533129233687,-0.45462811872344083,4.111688717533831,0.20737752005259436,-0.5581425690631628,2.0072057215734813,178.09601505676446,162.9847561914858,0.9811973237816828,0.014192588457407068,8,511,0,-152.3604082098461
0,43,0,-2.38429641066678,0.6264188517097076,0.20848052866432315,-0.05649899606377592,-0.29027457375247107,-0.03014700240923086,-0.2590565590569097,4.162089979946129,165.37340940157827,-8.937490568278976,0.11926311801680582,0.20561302763978234,-0.379827043834044,9.13625347277384,0.4573502393843665,-0.36055729488021776,-4.237473111601887,121.95665920938072,-19.570654060958237,-0.31807899311179016,-0.2733971021164892,0.003933110255258492,12.664849448829235,-0.402956622822399,-0.6485851282670743,7.727064350256011,183.49924148869968,163.54095326162187,0.8788826912135503,0.014192588457407068,8,255,0,-151.0569131025228
0,44,0,-4.550619164688491,0.4993890632408028,0.11253525252781749,-0.03564641054833461,0.1704366977714594,-0.09623432256165715,-0.202435051748058,6.26561405477058,150.84702105301452,-6.400927104631595,-1.1793832150692318,-0.03456026900675572,-0.2403763273386138,8.765119301915036,0.6771293276250568,-0.38049549557147366,-9.291130226242272,106.62538200736148,-16.782267578644404,-0.9284958683733803,-0.10591341478457417,-0.22823217994472306,16.455031537829107,-0.43474646677436946,-0.5482589130573086,-2.2041387245175237,231.18386246629237,165.10004054253022,0.9956588633774817,0.014192588457407068,8,511,0,-150.00476117992287
