chain,draw,warmup,alpha_2,beta_2[1],beta_2[2],beta_2[3],coeffs_2[1],coeffs_2[2],coeffs_2[3],coeffs_2[4],coeffs_2[5],kappa_2,alpha_3,beta_3[1],beta_3[2],beta_3[3],coeffs_3[1],coeffs_3[2],coeffs_3[3],coeffs_3[4],coeffs_3[5],kappa_3,alpha_4,beta_4[1],beta_4[2],beta_4[3],coeffs_4[1],coeffs_4[2],coeffs_4[3],coeffs_4[4],coeffs_4[5],kappa_4,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
0,10,0,1.1041289924812512,0.28154907482522074,0.01159403000554429,0.0010275487035315849,1.8604108113630689,-0.5549567189639649,-0.18826112388068014,-0.3159656517054706,-3.21810118636533,121.65908590400053,38.93071343326534,1.3429947831185558,2.373527118357731,-0.2145368037785846,-6.066981957581993,-6.252016105138178,-0.010138167470093683,3.504480430982962,-17.6183006760064,113.24042192671935,-38.23438656299012,-3.3955182843648393,-1.6579598070540391,0.6087104407494706,2.9122159904187215,3.2943136228022856,0.12034488276509218,-9.253168735640324,27.517740968850035,100.62830476899829,87.2399695997776,0.8837235645076469,0.004242299968222557,10,1023,0,-71.98992673278002
0,11,0,8.161881816948389,0.021198465226932698,0.30430612797278034,-0.05075600311057361,1.9260357710441953,-4.011413265596631,-0.19105470499499777,-0.30045822344120116,-2.161805535369952,108.14411298372858,20.72424111091343,0.8358386939452677,1.5102824615437858,-0.12763862467647033,-3.0808993461209386,-3.91814332709552,0.16673835591002442,2.409801597915495,-9.370874525718836,102.37353808905165,-17.674015852249486,-2.772538923835416,-1.23260540164234,0.7888588003843496,5.000076904242705,0.8221503681797583,-0.27274355286309276,-8.115775685424776,8.332335577799181,134.31492348147034,90.41909929721882,0.7979378720350744,0.004242299968222557,10,1023,0,-74.92706863892934
0,12,0,2.6148834203904214,-0.2332435738322078,0.014892301931257818,-0.011923030994493912,2.4124294649679534,-2.0256790547849417,-0.229513189874531,-0.6921886161480516,-2.1924050921693836,107.46787124518096,17.476904142976316,0.8067169637927029,1.3174070728480363,-0.10919639312967723,-2.5169887506633346,-2.9869756471742432,0.09463945197085155,3.0312248686191414,-9.040146549218743,121.12053570596123,-32.15260975267012,-4.22896948891749,-1.8279447792882209,0.6292167312021543,4.014170053968271,2.4464691266468277,-0.10703237070033154,-11.20679142906585,20.023879684172044,101.48025564772813,95.85807233990589,0.9975453489111124,0.004242299968222557,9,511,0,-83.95429463758767
0,13,0,7.003832616202597,-0.23986419794067437,0.00027291618596093827,-0.05701968515076563,3.2317690894876003,-5.24410687172082,-0.2181781237645166,0.02579946834739637,-0.6373435958547259,107.14882263512098,22.885586909215938,0.5617154724628178,1.4787127525562356,-0.1011235997839658,-2.9106937986321633,-4.427682045197583,0.06279743096246813,2.5446456089696117,-10.536715116365691,105.4264179135904,-33.38235476083771,-3.722134964593054,-1.457835050003169,0.6971080089837219,6.754588537470806,2.7931177873016546,-0.16798887244204228,-8.73761901740811,17.04297105747995,100.43638517946185,89.69677145805443,0.9954730440321249,0.004242299968222557,10,1023,0,-80.22180387093877
0,14,0,12.73098455686661,0.8514011228146774,0.6968934104694979,-0.07255396625532515,-1.214362955917308,-1.9200514383712994,-0.1866969267253777,-0.1134389777524362,-6.666835439588658,142.07493364564144,13.032021870251066,0.5429519240385609,1.1225307553416395,-0.11995682569410912,-3.013897074730587,-1.126248537323787,0.15400654115889623,1.866251584028361,-8.734752012216854,103.30082466882634,-5.750995845285666,-2.6444635608874063,0.17057863660446304,0.5011472977010347,3.7535239760234846,-5.8030874953439815,-0.007663741675291996,-9.94117679213578,14.585004355540882,109.88619998476732,83.52365271187523,0.9551658774970855,0.004242299968222557,10,1023,0,-70.70567012545382
0,15,0,0.9931497935645023,-0.6272275883779094,-0.16324764149758705,-0.032706043185991567,3.29642670242313,-3.312496862357247,-0.21487185536702713,-0.4782259302249708,0.8989522909932539,103.28284130017614,20.641848362688478,0.6612280967921277,1.4901819565338872,-0.14526825978731525,-3.714624876129994,-3.136633172259872,0.020232696025247365,2.2780164567248566,-9.61688096739914,114.32145011642153,-25.998792452408658,-3.956518591072506,-1.3419911440767593,0.7280150753158865,5.53894775555656,2.3353679000965357,-0.40199379893869824,-11.310418265256281,13.37806948513967,102.53912834716688,90.05990635701541,0.9181673381675087,0.004242299968222557,10,2047,0,-69.41624516302684
0,16,0,5.028766052233559,0.23751249598359608,0.2566003606211434,-0.03881110246584108,0.2894797402968916,-2.0065329060234705,-0.14057236341312634,-0.9028940684539527,-0.7073677034856373,103.18770979121936,7.7958727450029555,0.2318060849558191,0.9521817286454682,-0.10226315737294372,-2.158934281108786,-0.9448496800494575,0.16608782707520026,1.8758490709100173,-4.873749269346313,103.27810460071284,9.103765876301352,-0.279756046499881,1.6803703341814615,0.4569819444411065,0.7710496045054627,-8.966095833727126,0.20673465339745115,-12.533815944791744,15.1330258521041,112.06222778836334,88.31262044988586,0.7081792913114496,0.004242299968222557,10,2047,0,-63.74521073113561
0,17,0,6.593149810095839,0.5359748183306936,0.16793709917175528,-0.03806399998706134,1.0835652882297166,-2.16688551881881,-0.09850859086110723,-0.5792649954398771,-4.22260174298658,101.26161683495768,12.941686209637712,0.9234888824186331,1.4848085086175602,-0.05647833329515789,-2.5910310371157497,-2.5381576090178135,0.13118773285362803,2.322158854113589,-3.412474459065094,110.09797597197561,6.838843034411096,2.1361758023603787,2.1511342804671614,0.45387619434302323,-5.752454957213767,-4.8628119784491535,0.4333707095253619,-15.667964357400875,22.190824283250254,101.16609803509758,75.2883505633241,0.9792977556333863,0.004242299968222557,9,1023,0,-60.72114090772065
0,18,0,6.335084135400999,-0.05367537693503742,0.10080991841665561,-0.007777133038883827,1.4884784391863806,-2.418291881757544,-0.26312209925889574,-0.17308902023030764,-3.4868537824618473,170.2984189957794,29.02191721836038,1.3783869065406353,2.0136183621765884,-0.14695948355714383,-4.113648196164996,-4.032291215812118,-0.0904220229071418,3.284024774386573,-14.963248464424266,104.4906544726659,-23.74861046336681,-3.395655418141719,-1.3993727543375982,0.558539980548786,5.88942827839874,-1.2393926272428815,0.016828186263823156,-5.997234473698322,16.331957208138267,107.37431120331209,89.38773862197704,0.9200974337561065,0.004242299968222557,11,2047,0,-62.38503083322812
0,19,0,4.660954063975627,-0.206907627781136,-0.01842191800798803,0.004790807025844245,2.048383294561413,-2.6433256608037223,-0.21430677146895924,-0.5119484243576932,-2.3017337632364443,140.77554866868803,24.062876612528534,0.9285636195885928,1.538719403579719,-0.14120610449122964,-3.4408935818424218,-3.038743905563428,-0.12819168990882046,3.559041952500276,-13.985063569305986,108.60552278526063,-13.236312679935283,-4.499724081938329,-0.8594238153799888,0.4430343849120136,-1.661263503124369,3.259817271997709,-0.4514918228567664,-9.792776370423473,6.687928269514737,110.20943972801089,90.1502516944655,0.9839302166141062,0.004242299968222557,9,511,0,-69.90250263575963
0,20,0,-1.4659657201249685,0.09159869985918166,-0.15375002699334148,0.004952128601889578,1.850400977994479,-0.31545466673969536,-0.17102460868847574,-0.834068623430079,-1.0707673691031963,188.25719462301336,8.76015382378475,0.5741789392679825,0.8320948988651515,-0.08378130629707674,-1.2021151517791806,-1.9877783237538569,0.28846427518766754,1.7749216474806826,-5.3295098518444775,105.56075070431278,-9.775502022077438,1.9807135469992592,0.9838051332495682,0.8321614891151942,6.675510011378669,-2.7869836024102055,0.06011662371440127,-8.202319414237355,12.844610954036847,105.4557954568843,93.24518163542315,0.8366355202617768,0.004242299968222557,10,1023,0,-69.84723170936866
0,21,0,-1.5831675637516889,0.21795502955406812,-0.07898634310593514,0.016727834378632414,0.8131300997484604,0.27886030287686403,-0.13630518111348386,-0.6905964531362471,-0.3260556564089017,173.93038718698818,6.774593360634517,0.11136895291819914,0.7394469396964719,-0.12322281543485031,-2.0135886277573074,-1.2142449196478073,0.36524574747343214,1.9465187547893499,-5.02851011418001,115.7331833626629,10.038231146307524,2.3685511656178355,1.8184669849427981,0.8555813024508391,6.210280903041508,-7.580487459786703,-0.1188690003436564,-9.473822326146863,5.92584827380126,108.0201612036563,81.98122890984192,0.9539308468315233,0.004242299968222557,9,511,0,-67.16230110575285
0,22,0,1.0359374389962754,-0.4915972770291969,-0.21012684325738654,-0.011751902827589115,2.9129307474263118,-3.1249919052644817,-0.1252338811238781,-1.4405291465234467,0.9739310494072889,111.73438488603612,4.977002942770473,0.9288075643996128,1.1126392530454696,0.016264913360380127,-0.8307538274100239,-0.24891188938432993,0.031321469338812566,1.901607470251577,-3.2067768907988876,101.86749653990215,4.957093434999256,-1.7398279713342688,0.4406140468298863,0.3933523079563412,-0.38222794313313246,-5.489214799720811,0.04956278175797171,-8.821884072326345,8.932005589857605,112.73464467435429,88.46616886433071,0.9988994506384329,0.004242299968222557,9,1023,0,-66.8769076336321
0,23,0,0.07482302512218926,-0.3462762097777413,-0.21257179302083326,-0.01683338954854237,2.352364235748021,-2.3586186679092886,-0.1044676450574159,-0.866611009955148,0.8960231601046746,200.6057488450623,4.0887924514250695,0.4804558809419216,0.8012093176278071,-0.015279161296759238,-1.0176440487655651,0.13897027143602475,0.050981284089719976,1.6579903426084512,-4.161823201529732,103.66990644810886,0.7262975392583766,-0.20794810474936098,0.9442837966579072,0.46375706172669745,-1.9871850199970789,-1.4956035845539826,0.12805649339881442,-7.685956011845422,7.891331592443307,102.07874741815581,98.18553077686401,0.9506410075240719,0.004242299968222557,9,511,0,-79.586419103986
0,24,0,3.970009914697915,0.008382441906105079,0.09631491175134359,-0.016732270165500048,1.0100070710125433,-1.3212940357521559,-0.22440636794986069,-0.7404929453189294,-2.858533988873334,167.06240430885177,14.83794333463044,0.7501588848974062,1.1174829746237407,-0.12926032579548205,-1.6069765243694962,-3.1323312384928954,0.1526943045078955,3.288589976959929,-8.060929495332307,100.9080148018551,-45.66591472757055,-5.4690611483282865,-2.7547778313181337,0.7359813114899668,9.838095732631773,3.748330203282314,-0.18765050433410585,-9.386144740199862,19.880224660086945,101.39327289946168,96.40202749602972,0.9563438784028553,0.004242299968222557,10,1535,0,-80.5625920784249
0,25,0,-7.539755441026196,-0.5402384120561043,-0.5633072379753775,0.03516075994117141,3.1929897102483253,-0.3447712330970116,-0.12110133774216603,-0.8004476916173839,2.733640545461376,166.27815829065963,19.681730006669415,0.6513821323700978,1.6015025370657454,-0.09885496449614481,-3.7414045556247824,-3.10199377392361,-0.02399352858644864,2.241820804103216,-7.588439919989124,115.88461123720131,-30.18226546728402,-3.1715423679099426,-1.086353500257985,0.6513575700325084,6.686780208770182,-0.5618821187533436,-0.05151705081395589,-11.14494484683353,23.78603729478062,101.1868168155181,97.75686339872506,0.9776442507498945,0.004242299968222557,10,2047,0,-82.53489687908723
0,26,0,-1.1544839022831523,-0.309510566847862,-0.3568802595101122,0.018846532700267808,3.573452617510403,-2.548279592418874,-0.11308318981656922,-0.5596284243487069,0.6315145259588282,107.77997813700004,19.856994045178052,0.6229441234033357,1.3890180907869318,-0.12619012293741375,-3.3952190833139047,-2.6633064028630935,-0.06410861296930115,2.815318604170798,-10.447242875731442,106.40993912277014,-31.054051411508706,-0.7689557899584505,-0.6630860841436235,0.7435353856015917,6.738609008909736,2.2997779072993314,0.06865142953326847,-10.87237698743319,19.45531178551297,100.92152323043588,95.60515152527275,0.8227145772697391,0.004242299968222557,9,1023,0,-81.70478357284006
0,27,0,-9.343360182047045,-0.42209470288284834,-0.5147534713632219,0.07670700369135673,3.454304571655284,1.2287360530708122,-0.28955439000745314,-1.4193145582095394,1.414412545948474,224.3350899825777,15.709563773081877,0.790380125223583,1.3078357876263855,-0.07985036717805143,-2.1522462897578873,-2.808918815124901,0.20602879097763485,2.0229998395342457,-8.272954653718696,108.86308987383532,-26.811849621536147,-3.6591535520221217,-1.0885818343200115,0.5924367803296922,3.1350327594747607,3.5646149501939006,-0.29808932892322104,-9.275138236004874,14.397120697210541,132.54279593002263,95.82310011684321,0.963746114113662,0.004242299968222557,10,1023,0,-83.2351074531753
0,28,0,-5.092740751410158,-0.626368950722498,-0.49939338908692243,0.039120988785988076,3.579493105302595,-1.3807891142437267,-0.10683783640094681,-1.0458357664120443,1.7980498614424494,106.34423769753707,10.21763435128655,0.5151638261828464,1.1945575282277163,-0.08636723507499777,-2.3256918487190537,-2.106922406479614,0.1755641109936516,2.5649032454447616,-3.3442032730106424,102.95413889117101,-25.33579425693449,0.4018904522323121,1.0209814729726305,0.6141907656137933,3.329518101907528,-1.978689475951354,0.4395691177317525,-11.401662013033718,33.30375627563967,101.29076949425695,89.88116038287326,0.9965466088707563,0.004242299968222557,10,1023,0,-82.56881942277633
0,29,0,-4.085285679759346,-0.45521874696199005,-0.4411640933224794,0.028830496429626103,3.4489261238778344,-0.15787947748211298,-0.262847866194257,-0.32392664482529426,-1.9318290033905374,126.2738227578819,13.143040565673072,0.4043322058990099,1.162990961807775,-0.0876964884237676,-1.7766826813222123,-2.800066604829429,0.13903880167173377,1.8491822252538537,-5.997160412306688,105.02806026761567,-6.556334901052603,-0.6215044518239962,0.047803308469874094,0.634709512457258,4.108871519281144,-2.9808417550642123,0.0802652395905714,-10.616456382039479,9.138300953606352,100.58749405300239,95.36643986611327,0.9867362738712955,0.004242299968222557,10,1023,0,-78.77074938608436
0,30,0,0.6873223148955762,0.008172972731764764,-0.053236581388189326,-0.021057834700035562,1.5241042726742424,-1.5096882234530935,-0.11948715142263121,-1.075310144913401,0.04752304076563313,208.97105693893192,25.382591445534576,1.3564714145228216,1.7400625510261776,-0.1370760980499319,-4.647029046850563,-3.2599384333825907,0.13004658450726445,3.2218237197225306,-13.258005332254534,115.0755068294035,-4.7863058014658355,-2.2632692583896192,0.42431565889879364,0.44189058540718523,-1.2797611169490983,-0.8926340472391364,-0.21348036834732545,-8.416375017534923,10.799315045557774,114.27705455988163,98.78927987072805,0.9246147544726365,0.004242299968222557,10,2047,0,-84.5789608632782
0,31,0,-2.055466083797093,-0.4789423283494654,-0.24243087017188003,0.022693131087878984,2.306519735610554,-0.6779798815651324,-0.2639928816894246,-0.9804495827870807,-0.216981005769481,108.02747122659083,25.72025601212571,0.8484100443911287,1.8928656313596008,-0.08687025953307104,-3.1034013623363728,-5.089401013979968,-0.010972401511036713,2.440791300757443,-10.14897938701668,103.67699733320174,-30.695275976845174,-3.9207417701816207,-1.571659609703065,0.7258596741910046,5.99848602366357,1.8597238185749454,-0.1019062592505356,-12.743103362890432,17.66196568962544,102.6074394070802,94.89631411407635,0.9280504171109238,0.004242299968222557,10,1023,0,-81.451696910487
0,32,0,-4.756741616680387,-0.3016783545783209,-0.38623681497316925,0.010923504209292285,2.3583954676672976,-0.48129347609886153,-0.08048648745616478,-0.688878032037186,1.2310728275293858,221.2897411996216,13.305328676760283,0.4699134276812153,1.0346711232614605,-0.12766298826079256,-2.6349629741031566,-2.0958724964963507,0.2455671430050178,2.723527266224425,-7.996859188159539,115.63337575512932,-5.868311140659341,-1.6749672121786001,0.27138450931094116,0.5590746753986295,2.9205775024576353,-3.6954558587136366,-0.07754983082773645,-6.923375436683961,12.044830074674277,117.70034513860361,97.99194489864291,0.9532858882735802,0.004242299968222557,10,2047,0,-83.30914400152972
0,33,0,-2.714004882191282,-0.043126835057625726,-0.27140859988979177,0.035668056775160044,2.652271179820846,-0.635856867673787,-0.14297184278865074,-0.8004012022097136,-0.36292727072975084,142.88465540259625,15.170442519758371,0.5104292273623106,1.1636575241482572,-0.1347271457503288,-1.9424492251720313,-3.751060341368889,0.21038569917121694,2.7542143252159503,-6.389247092247884,117.4699314094336,-6.233703317513082,-1.5879160945158766,0.3129531286716938,0.47156433666239234,-1.5043197288243826,-0.644652311819042,0.15245430542793123,-10.810829681233635,11.297205127556504,110.34704876861836,99.89339232052336,0.9586830791893418,0.004242299968222557,9,511,0,-88.26041701316208
0,34,0,-2.6281879689184797,-0.09492897602759147,-0.2152421105743206,0.00934660111059581,2.049563107718149,-0.45469030169083186,-0.15202275221391445,-0.6798513662134144,-0.014751187033935766,126.45454723090062,13.260050121733299,0.28013915797675115,0.9141461426901616,-0.14014018237759715,-1.8208412386704267,-2.689539005829731,0.23686035590964152,3.224479039373501,-8.535499703153882,107.77728087038854,-11.20055531088483,-1.3240347398421222,0.3437464685815622,0.5338526773612476,1.676005128304131,-0.8349783999816679,0.012654475121896812,-11.24168444115485,13.653308001268927,106.94681538535497,97.63389348508784,0.9860562176648431,0.004242299968222557,9,1023,0,-85.06138213553399
0,35,0,-10.249876348399079,-0.4780925421802399,-0.6026071849748211,0.08484953550535292,3.0575546008844086,1.7853895715501116,-0.25778858409912797,-1.582221770999164,1.5281161929164964,102.40973469477801,9.613143295109458,0.2528127550970563,1.1654885432884752,-0.043255655042183205,-2.4480765270293428,-1.2474214666140346,0.020199850385768475,1.1212743970115797,-3.695272747193449,105.30838165306369,-3.9882781215570624,-2.1681646523656974,0.1870071734104109,0.5126433089974334,1.6544408728245719,-1.4591566358903527,-0.2871317783650839,-8.424241525920399,6.00219060350474,104.8395595358701,92.99840482729181,0.968191068403079,0.004242299968222557,10,1023,0,-82.15925255651307
0,36,0,-8.494948005896056,-0.6214346060866125,-0.6334101174090717,0.03833571914018442,3.8968422320982126,-0.3498690794498774,-0.1465661690131814,-0.9644986939719684,2.4728895353760776,155.31951611085904,2.1435006295114003,0.3036551014147743,0.4379763819815067,-0.03629150017085581,-0.39418012644401734,0.2544783174016176,0.26081679123846746,2.13223393290462,-5.812397441868184,107.37877635735079,-60.49770910117552,-4.901108160003356,-2.822769325472507,0.789878857116841,9.000476939576114,6.9272145884360965,-0.03178887616259102,-11.199205134166517,31.570660090858695,109.84572948086104,98.63673019853039,0.9949496209179352,0.004242299968222557,10,2047,0,-77.622362068231
0,37,0,-4.032842905321972,-0.1174986831008106,-0.26541334170144293,0.07005161612163192,2.2461478735102225,0.20206971148926198,-0.20003798445020962,-1.503556056294761,0.24545789298136492,129.8970996386396,-2.506055639982398,0.2973349058529708,0.5187283200524883,-0.010166262940905734,-0.6061374151607352,0.2651943948319965,0.2152116675232481,1.3762297795545932,1.5972954095695293,105.70270069686347,-55.239309898392015,-3.4291803662266136,-1.955573132533004,0.7215040775884781,8.63393965198272,3.321447957942383,0.25650012889208496,-13.85881531602534,37.996580355102175,106.95927067134345,94.52244752525287,0.9505953449084235,0.004242299968222557,10,1023,0,-86.35889949214865
0,38,0,-6.389494737138502,-0.7834571527147485,-0.5730777825125093,0.0296721936999665,3.886475343870496,-1.8202179113514805,-0.0685666160082032,-1.0052299521326262,3.5464208572940388,127.95634346470065,6.49009286261369,0.0988569237469895,0.6439210524363678,-0.034153126771555006,-0.5088530538653578,-0.8614018297436259,-0.018612399986985113,2.2808681480618604,-5.766820936109517,107.01487153712455,-8.980716305724002,-2.565059969775275,-0.24612385235226672,0.5396019600893436,1.061852162932083,-0.661538079293646,-0.24843982039546103,-10.66624339682576,10.812006408481853,102.05240610934699,92.36381390437228,0.7647148671125227,0.004242299968222557,10,1023,0,-78.06121356478056
0,39,0,-15.972929122950319,0.032892194496022945,-0.6984698009762642,0.08921142022745926,3.1823519855049693,3.2585715380523026,-0.11178365447392952,-1.6879335462131215,3.752426750293546,119.53324421971645,1.5263903834352974,0.4050739315790348,0.7255753708395085,-0.004275191843541914,0.13863769027844605,-0.8740033206705938,0.16214970945674023,1.3441793057843587,-0.8034314193314362,102.21365065775211,-22.9216006563369,-2.7816183523492866,-0.8831552134537398,0.683090990713701,5.3598570768435705,2.4406876936329533,-0.2930309361814563,-9.763925492197338,9.531305311046419,122.3428065732552,87.64142327139278,0.9058483974374238,0.004242299968222557,10,1023,0,-70.5118258383055
0,40,0,-16.01982268331112,-0.009771229465609599,-0.7197744334163159,0.09101720557484964,3.5086425046274177,2.9209062099102785,-0.0968084724282462,-2.0227719774550175,4.05027887885739,133.1117613854937,1.610190286421555,0.2607370817638776,0.5688375245862042,0.0015412078071532413,-0.17538447895274006,-0.6747696475191849,0.18425216752042414,1.2663016005152845,-1.4911868205893317,102.97664697815374,-18.039701627556145,-2.010411940622523,-0.7949308024412141,0.7147929158405545,5.133977128289853,1.705974475275001,-0.26516813611665624,-8.646221104955053,6.829105364198476,122.84565249504408,89.25807591914783,0.9901394168767358,0.004242299968222557,10,1023,0,-72.66445220215243
0,41,0,-12.125675936977549,-0.707399445055281,-0.8575024715206592,0.0687212125344574,4.043509720268715,0.8238887163228296,-0.06334715275751762,-1.4115977028933755,2.6715724270999717,112.93152022979777,0.5390581009185248,0.22945762520697152,0.5455385705951922,-0.040342752493068984,-0.4803490055419593,-0.30866540321237024,0.1769715068942541,0.8725614060298751,-0.712209317451977,101.83157636776978,-23.451838207055918,-4.2287544866886115,-1.5052690801134663,0.5382761951645462,3.6636248514781706,0.9467797408054088,-0.14340081538000837,-8.751094307455062,14.227115753669596,105.8816235596169,94.18068799070662,0.9896854031405868,0.004242299968222557,9,511,0,-80.6998611523123
