time,region,pop,idp_pop,p2count,p2perc,p3count,p3perc,p4count,p4perc,p5count,p5perc
2016.0,Lower Juba,489307,30600,164698,0.33659440800969537,26067,0.053273302854853904,3154,0.006445850968819167,0,0.0
2016.0,Bay,792182,39820,44980,0.056779881390892496,18106,0.02285585888091373,2687,0.003391897316525748,0,0.0
2016.0,Nugaal,392697,9495,123363,0.3141429651868998,10755,0.02738752778860037,0,0.0,0,0.0
2016.0,Galgaduud,569434,119768,165477,0.2905990861100672,37173,0.06528061197610259,1062,0.0018650098167654198,0,0.0
2016.0,Bakool,367227,24000,28603,0.07788915303068675,22172,0.060376824144194194,0,0.0,0,0.0
2016.0,Sanaag,544123,910,121607,0.2234917472703782,38279,0.07034990250366185,0,0.0,0,0.0
2016.0,Bari,730148,59646,248425,0.3402392391679495,77527,0.10617984299073613,958,0.001312062759878819,0,0.0
2016.0,Awdal,673264,7990,92137,0.1368512203236769,69209,0.10279622852254093,0,0.0,0,0.0
2016.0,Lower Shabelle,1202222,102970,247224,0.20563922470225965,9930,0.008259705778134155,0,0.0,0,0.0
2016.2486338797814,Bari,730148,59646,242877,0.33264077967754485,82364,0.11280452730131425,958,0.001312062759878819,0,0.0
2016.2486338797814,Mudug,717863,70882,121831,0.1697134411440623,39736,0.0553531802029078,926,0.0012899397238748899,0,0.0
2016.2486338797814,Lower Shabelle,1202222,102970,247224,0.20563922470225965,9930,0.008259705778134155,0,0.0,0,0.0
2016.2486338797814,Gedo,508404,76728,128096,0.25195710497950446,4356,0.008567989236906083,3345,0.00657941322255529,0,0.0
2016.2486338797814,Woqooyi Galbeed,1242003,44590,97898,0.07882267595166839,98185,0.07905375429850009,4019,0.0032359020066779227,0,0.0
2016.2486338797814,Middle Juba,362922,27000,104738,0.28859644772154897,0,0.0,0,0.0,0,0.0
2016.2486338797814,Banadir,1650228,369289,1063179,0.6442618838124187,365596,0.22154272015745702,0,0.0,0,0.0
2016.2486338797814,Hiraan,520684,51160,128585,0.2469540066527875,35929,0.06900346467339115,0,0.0,0,0.0
2016.2486338797814,Lower Juba,489307,30600,172555,0.3526518116438146,21184,0.0432938829814411,3154,0.006445850968819167,0,0.0
2016.2486338797814,Togdheer,721364,25760,483283,0.6699571922080947,30082,0.04170155427772941,4837,0.006705352637503396,0,0.0
2016.2486338797814,Sool,327427,4820,156784,0.47883650401463534,18257,0.055758993607735466,1258,0.0038420777761149815,0,0.0
2016.2486338797814,Nugaal,392697,9495,112602,0.28674015844276884,19493,0.04963878002633074,0,0.0,0,0.0
2016.2486338797814,Galgaduud,569434,119768,165477,0.2905990861100672,37173,0.06528061197610259,1062,0.0018650098167654198,0,0.0
2016.2486338797814,Bakool,367227,24000,62685,0.17069823297306572,22172,0.060376824144194194,0,0.0,0,0.0
2016.2486338797814,Sanaag,544123,910,104434,0.19193086857199568,56285,0.10344168506017941,0,0.0,0,0.0
2016.2486338797814,Middle Shabelle,516036,51960,113687,0.2203082730662202,0,0.0,0,0.0,0,0.0
2016.2486338797814,Awdal,673264,7990,102553,0.15232212029753558,69209,0.10279622852254093,0,0.0,0,0.0
2016.2486338797814,Bay,792182,39820,117019,0.14771731748512337,19883,0.025099030273346278,2687,0.003391897316525748,0,0.0
2016.4972677595629,Gedo,508404,76728,119423,0.2348978371531302,5756,0.011321704785957624,1556,0.003060558138802999,0,0.0
2016.4972677595629,Woqooyi Galbeed,1242003,44590,103030,0.08295471105947409,73831,0.05944510601021093,8162,0.006571642741603684,0,0.0
2016.4972677595629,Middle Juba,362922,27000,102247,0.28173271391648896,20421,0.05626828905384628,0,0.0,0,0.0
2016.4972677595629,Banadir,1650228,369289,832610,0.5045424026255766,354517,0.2148291024028195,14772,0.008951490339516721,0,0.0
2016.4972677595629,Hiraan,520684,51160,133943,0.2572443170905962,44414,0.08529933702591207,0,0.0,0,0.0
2016.4972677595629,Bari,730148,59646,367988,0.5039909716934101,55153,0.07553674049644729,106,0.0001451760465001616,0,0.0
2016.4972677595629,Lower Juba,489307,30600,126042,0.2575928813607817,31857,0.06510636471581237,590,0.001205786959924955,0,0.0
2016.4972677595629,Awdal,673264,7990,152273,0.2261713087288196,65750,0.09765857078352623,0,0.0,0,0.0
2016.4972677595629,Galgaduud,569434,119768,161432,0.28349554118651155,43761,0.07684999490722366,354,0.0006216699389218066,0,0.0
2016.4972677595629,Sool,327427,4820,124424,0.3800053141616299,11966,0.03654555061128129,0,0.0,0,0.0
2016.4972677595629,Nugaal,392697,9495,123361,0.31413787220172296,22223,0.0565907047927537,95,0.00024191679590116554,0,0.0
2016.4972677595629,Bakool,367227,24000,111331,0.30316670615178076,27921,0.07603199111176466,0,0.0,0,0.0
2016.4972677595629,Sanaag,544123,910,109420,0.2010942378837138,48227,0.08863253345291414,0,0.0,0,0.0
2016.4972677595629,Middle Shabelle,516036,51960,128748,0.24949422133339536,0,0.0,0,0.0,0,0.0
2016.4972677595629,Togdheer,721364,25760,328245,0.45503379708441233,25245,0.034996201640226016,515,0.0007139252859859932,0,0.0
2016.4972677595629,Lower Shabelle,1202222,102970,285263,0.2372798035637345,33211,0.0276246816311796,0,0.0,0,0.0
2016.4972677595629,Bay,792182,39820,150316,0.1897493252813116,39093,0.04934850829733571,1447,0.0018266004529262215,0,0.0
2016.4972677595629,Mudug,717863,70882,148961,0.20750616761136875,42991,0.059887471564908624,463,0.0006449698619374449,0,0.0
2016.7486338797814,Middle Shabelle,516036,51960,163143,0.3161465479152617,5356,0.010379120836530784,0,0.0,0,0.0
2016.7486338797814,Hiraan,520684,51160,112957,0.21693964093384854,95681,0.1837602077267594,0,0.0,0,0.0
2016.7486338797814,Bakool,367227,24000,93494,0.2545945695714095,51006,0.13889501588935455,0,0.0,0,0.0
2016.7486338797814,Lower Shabelle,1202222,102970,409550,0.3406608762774263,40370,0.033579488646855574,0,0.0,0,0.0
2016.7486338797814,Mudug,717863,70882,200794,0.2797107526087847,47037,0.06552364448369676,463,0.0006449698619374449,0,0.0
2016.7486338797814,Togdheer,721364,25760,342856,0.475288481266046,25245,0.034996201640226016,515,0.0007139252859859932,0,0.0
2016.7486338797814,Gedo,508404,76728,153603,0.3021278353435457,8725,0.017161548689624787,1556,0.003060558138802999,0,0.0
2016.7486338797814,Woqooyi Galbeed,1242003,44590,109741,0.08835807965037122,67806,0.05459407102881394,11205,0.009021717338847008,0,0.0
2016.7486338797814,Sanaag,544123,910,109743,0.20168785366543962,48458,0.08905706981693477,277,0.0005090760728732291,0,0.0
2016.7486338797814,Middle Juba,362922,27000,111563,0.30740214150699047,24029,0.06620981918979836,0,0.0,0,0.0
2016.7486338797814,Bari,730148,59646,363867,0.49834691048938023,59988,0.08215868563633674,106,0.0001451760465001616,0,0.0
2016.7486338797814,Lower Juba,489307,30600,124299,0.2540307005622237,43001,0.08788143231141185,590,0.001205786959924955,0,0.0
2016.7486338797814,Bay,792182,39820,164455,0.20759749653488718,60204,0.07599768740011766,1447,0.0018266004529262215,0,0.0
2016.7486338797814,Sool,327427,4820,127579,0.38964104976071,11966,0.03654555061128129,0,0.0,0,0.0
2016.7486338797814,Nugaal,392697,9495,124713,0.3175807301812848,30962,0.0788445035230725,95,0.00024191679590116554,0,0.0
2016.7486338797814,Galgaduud,569434,119768,177835,0.3123013378196595,48889,0.08585542837273503,354,0.0006216699389218066,0,0.0
2016.7486338797814,Banadir,1650228,369289,832610,0.5045424026255766,354517,0.2148291024028195,14772,0.008951490339516721,0,0.0
2016.7486338797814,Awdal,673264,7990,136682,0.2030139737161054,69983,0.10394585185009149,12069,0.0179261032819221,0,0.0
2017.0,Lower Shabelle,1202222,102970,328878,0.27355846091653624,65068,0.05412311536471633,0,0.0,0,0.0
2017.0,Mudug,717863,70882,122151,0.1701592086512329,184814,0.2574502377194534,463,0.0006449698619374449,0,0.0
2017.0,Sool,327427,4820,91657,0.2799310991457638,61980,0.18929410219682555,11966,0.03654555061128129,0,0.0
2017.0,Middle Shabelle,516036,51960,132860,0.25746265764404036,23129,0.044820516398080754,0,0.0,0,0.0
2017.0,Sanaag,544123,910,91617,0.16837553273800226,107854,0.19821621214321028,18005,0.033089944736759885,0,0.0
2017.0,Bakool,367227,24000,71611,0.19500472459813684,128863,0.35090829378014143,0,0.0,0,0.0
2017.0,Galgaduud,569434,119768,170466,0.2993604175374143,77758,0.13655313873073965,637,0.0011186546641050587,0,0.0
2017.0,Nugaal,392697,9495,88826,0.2261947506601782,63127,0.16075243763003028,8890,0.022638319111172228,0,0.0
2017.0,Bay,792182,39820,169127,0.2134951311693525,214985,0.27138334372656786,5850,0.007384666654884862,0,0.0
2017.0,Awdal,673264,7990,123840,0.18393973240808956,70407,0.10457561966776777,0,0.0,0,0.0
2017.0,Lower Juba,489307,30600,144244,0.2947924309278224,39354,0.08042803393370625,626,0.0012793604015474947,0,0.0
2017.0,Hiraan,520684,51160,117281,0.22524410198892225,130781,0.251171535902774,0,0.0,0,0.0
2017.0,Banadir,1650228,369289,685942,0.41566498689878006,169504,0.10271550355466033,14402,0.00872727889721905,0,0.0
2017.0,Middle Juba,362922,27000,110145,0.30349496586043284,33160,0.09136949537366156,0,0.0,0,0.0
2017.0,Woqooyi Galbeed,1242003,44590,367335,0.2957601551687073,62361,0.05021002364728588,4778,0.0038470116416788043,0,0.0
2017.0,Gedo,508404,76728,207411,0.4079649255316638,13190,0.02594393435142131,887,0.0017446754942919411,0,0.0
2017.0,Togdheer,721364,25760,243181,0.3371127475172035,40378,0.05597451494668434,6337,0.008784746674355803,0,0.0
2017.0,Bari,730148,59646,246581,0.3377137237929844,73322,0.1004207366177816,10194,0.013961553000213655,0,0.0
2017.2465753424658,Awdal,673264,7990,135778,0.20167126119917297,80399,0.11941675182395019,12069,0.0179261032819221,0,0.0
2017.2465753424658,Lower Shabelle,1202222,102970,351708,0.29254829806807725,200254,0.1665699013992424,9930,0.008259705778134155,0,0.0
2017.2465753424658,Sanaag,544123,910,162989,0.2995444044820748,83507,0.1534708145033384,54292,0.09977891028315289,0,0.0
2017.2465753424658,Mudug,717863,70882,111917,0.15590300656253353,283495,0.3949151857666435,3842,0.005351996132966876,0,0.0
2017.2465753424658,Middle Shabelle,516036,51960,134283,0.26022021719414923,70303,0.1362366191506019,0,0.0,0,0.0
2017.2465753424658,Togdheer,721364,25760,187953,0.26055223160568036,140634,0.1949556673191343,6337,0.008784746674355803,0,0.0
2017.2465753424658,Gedo,508404,76728,160708,0.31610294175498227,87291,0.17169613142304152,887,0.0017446754942919411,0,0.0
2017.2465753424658,Woqooyi Galbeed,1242003,44590,438012,0.3526658148168724,114526,0.09221072734928981,7821,0.006297086238922128,0,0.0
2017.2465753424658,Middle Juba,362922,27000,87808,0.24194730548161864,82388,0.22701296697361967,0,0.0,0,0.0
2017.2465753424658,Hiraan,520684,51160,61526,0.11816379992471442,206207,0.3960309900054544,22670,0.04353888346866814,0,0.0
2017.2465753424658,Banadir,1650228,369289,557848,0.3380429855753266,297598,0.1803375048781138,14402,0.00872727889721905,0,0.0
2017.2465753424658,Lower Juba,489307,30600,123524,0.2524468278606274,86346,0.1764658997316613,626,0.0012793604015474947,0,0.0
2017.2465753424658,Bay,792182,39820,198255,0.2502644594297775,171396,0.21635937196250357,159639,0.20151808549045547,0,0.0
2017.2465753424658,Sool,327427,4820,94247,0.2878412592730593,65718,0.20071038735351696,35898,0.10963665183384388,0,0.0
2017.2465753424658,Nugaal,392697,9495,86783,0.22099226630200894,89140,0.22699434933294627,26366,0.06714082358663295,0,0.0
2017.2465753424658,Galgaduud,569434,119768,201204,0.3533403344373536,130889,0.22985806959191057,7474,0.013125313908196561,0,0.0
2017.2465753424658,Bakool,367227,24000,65580,0.17858164023887133,113304,0.3085394047823281,57811,0.15742578840880436,0,0.0
2017.2465753424658,Bari,730148,59646,166282,0.22773739022773465,168151,0.23029714523630826,19865,0.02720681286533689,0,0.0
2017.495890410959,Bakool,367227,24000,50626,0.13786023358848887,93574,0.25481241847685493,77542,0.21115549782559562,0,0.0
2017.495890410959,Gedo,508404,76728,117733,0.2315737090974894,128160,0.2520829891188897,13724,0.026994280139416685,0,0.0
2017.495890410959,Awdal,673264,7990,109122,0.16207906556714752,94986,0.14108284417405356,24140,0.03585517716675776,0,0.0
2017.495890410959,Middle Shabelle,516036,51960,136048,0.263640521203947,64136,0.12428590253393174,0,0.0,0,0.0
2017.495890410959,Sanaag,544123,910,114010,0.20952983057139654,119756,0.22008994289894013,77083,0.1416646603800979,0,0.0
2017.495890410959,Galgaduud,569434,119768,118970,0.20892675885177212,216167,0.3796173042003112,78862,0.1384919059978856,0,0.0
2017.495890410959,Banadir,1650228,369289,357395,0.21657310383777273,306852,0.18594521484303986,136637,0.08279886173304538,0,0.0
2017.495890410959,Sool,327427,4820,75369,0.2301856597043005,95073,0.290363958989332,40611,0.12403069997281836,0,0.0
2017.495890410959,Bay,792182,39820,111453,0.14069115430545,198423,0.2504765319080716,136974,0.17290723596345284,0,0.0
2017.495890410959,Lower Juba,489307,30600,124853,0.2551629140805261,91066,0.18611219541106094,25602,0.0523229792338961,0,0.0
2017.495890410959,Bari,730148,59646,241424,0.33065077217221717,69994,0.09586275659181426,14999,0.02054241057977287,0,0.0
2017.495890410959,Hiraan,520684,51160,86409,0.16595286200459397,182102,0.3497361163392768,66199,0.1271385331602277,0,0.0
2017.495890410959,Togdheer,721364,25760,151281,0.2097152061927127,176500,0.2446753650029666,45706,0.06336052256558408,0,0.0
2017.495890410959,Nugaal,392697,9495,89097,0.22688485015164364,44415,0.11310246831526596,23891,0.06083825443026048,0,0.0
2017.495890410959,Mudug,717863,70882,153973,0.21448800119242808,215183,0.29975496717340216,60941,0.08489224267025881,0,0.0
2017.495890410959,Woqooyi Galbeed,1242003,44590,432781,0.3484540697566753,111685,0.08992329326096636,32661,0.026297037929860073,0,0.0
2017.495890410959,Lower Shabelle,1202222,102970,289942,0.24117176361770123,192491,0.16011269133321465,9930,0.008259705778134155,0,0.0
2017.495890410959,Middle Juba,362922,27000,105372,0.2903433795691636,43959,0.12112520045629639,0,0.0,0,0.0
2017.7479452054795,Gedo,508404,76728,156875,0.3085636619696147,87520,0.17214656060927924,7562,0.014873997844234113,0,0.0
2017.7479452054795,Lower Shabelle,1202222,102970,340335,0.28308831480375507,134032,0.1114868967628275,0,0.0,0,0.0
2017.7479452054795,Mudug,717863,70882,150800,0.2100679377541397,220963,0.3078066427716709,54520,0.07594763903418897,0,0.0
2017.7479452054795,Togdheer,721364,25760,202345,0.28050332425793356,125434,0.17388447441236324,45706,0.06336052256558408,0,0.0
2017.7479452054795,Woqooyi Galbeed,1242003,44590,438360,0.35294600737679377,114222,0.09196596143487576,35704,0.028747112527103397,0,0.0
2017.7479452054795,Middle Juba,362922,27000,98342,0.27097282611690665,29554,0.0814334760637272,0,0.0,0,0.0
2017.7479452054795,Banadir,1650228,369289,357395,0.21657310383777273,306852,0.18594521484303986,136637,0.08279886173304538,0,0.0
2017.7479452054795,Bari,730148,59646,239097,0.3274637470759353,79018,0.10822189473914877,24670,0.033787670444896105,0,0.0
2017.7479452054795,Hiraan,520684,51160,107651,0.20674919913037465,155512,0.2986686742822902,58470,0.11229459710688248,0,0.0
2017.7479452054795,Bay,792182,39820,120197,0.1517290218661873,245603,0.31003355289567297,79609,0.10049332097926991,0,0.0
2017.7479452054795,Sool,327427,4820,82863,0.2530732041035101,98071,0.29952019839536753,45107,0.13776200496599242,0,0.0
2017.7479452054795,Nugaal,392697,9495,70398,0.17926798524052895,72555,0.18476076975377964,34212,0.0871206044354808,0,0.0
2017.7479452054795,Galgaduud,569434,119768,110028,0.1932234464397981,211796,0.3719412609714207,73157,0.12847318565452712,0,0.0
2017.7479452054795,Bakool,367227,24000,50626,0.13786023358848887,113460,0.3089642101479466,57657,0.15700642926582195,0,0.0
2017.7479452054795,Sanaag,544123,910,132533,0.24357176594262694,127192,0.2337559706169377,88169,0.16203873021357304,0,0.0
2017.7479452054795,Middle Shabelle,516036,51960,163234,0.31632289220131926,45535,0.08823996775418769,0,0.0,0,0.0
2017.7479452054795,Awdal,673264,7990,131248,0.19494284559994296,105043,0.15602052092492694,36208,0.05377979514722308,0,0.0
2017.7479452054795,Lower Juba,489307,30600,131220,0.26817519471415696,67242,0.1374229267106336,25602,0.0523229792338961,0,0.0
2018.0,Woqooyi Galbeed,1242003,44590,369925,0.29784549634743235,171921,0.13842237096045662,14525,0.011694818772579454,0,0.0
2018.0,Middle Juba,362922,27000,61990,0.1708080524189771,16342,0.04502895939072307,0,0.0,0,0.0
2018.0,Banadir,1650228,369289,235188,0.1425184883543365,165718,0.10042127512077119,33236,0.020140247287041547,0,0.0
2018.0,Hiraan,520684,51160,103393,0.19857149441887978,112218,0.2155203539958977,17670,0.03393613016724155,0,0.0
2018.0,Bari,730148,59646,211599,0.2898028892772424,45722,0.06262018111396593,2450,0.0033554840936358106,0,0.0
2018.0,Lower Juba,489307,30600,92424,0.18888754912560007,66042,0.13497047865654896,3723,0.00760872008779764,0,0.0
2018.0,Awdal,673264,7990,159361,0.23669912545450225,68330,0.10149064854202809,24140,0.03585517716675776,0,0.0
2018.0,Nugaal,392697,9495,64804,0.16502290570083294,39931,0.10168399554873095,0,0.0,0,0.0
2018.0,Galgaduud,569434,119768,132383,0.2324817274697331,155411,0.2729218838355279,1770,0.003108349694609033,0,0.0
2018.0,Bakool,367227,24000,81565,0.22211057465818146,41628,0.11335767794851685,0,0.0,0,0.0
2018.0,Sanaag,544123,910,114787,0.2109578165231023,119430,0.21949081365794132,36564,0.06719804161926624,0,0.0
2018.0,Middle Shabelle,516036,51960,94099,0.18234968103000565,0,0.0,0,0.0,0,0.0
2018.0,Bay,792182,39820,183526,0.23167150982981183,77036,0.0972453299873009,2274,0.0028705524740526797,0,0.0
2018.0,Sool,327427,4820,74305,0.22693608040876287,74615,0.22788285633133493,27002,0.0824672369719052,0,0.0
2018.0,Mudug,717863,70882,179750,0.2503959669184789,138822,0.19338230275136065,463,0.0006449698619374449,0,0.0
2018.0,Togdheer,721364,25760,244301,0.33866536173138667,68892,0.09550240932455736,16352,0.02266816752707371,0,0.0
2018.0,Lower Shabelle,1202222,102970,283314,0.23565863875390736,103865,0.08639419341852005,0,0.0,0,0.0
2018.0,Gedo,508404,76728,106970,0.21040353734431672,1945,0.003825697673503749,311,0.0006117182398250211,0,0.0
2018.2465753424658,Awdal,673264,7990,129244,0.1919663014805485,106143,0.15765435252738896,70407,0.10457561966776777,0,0.0
2018.2465753424658,Middle Shabelle,516035,51960,163235,0.31632544304165416,0,0.0,0,0.0,0,0.0
2018.2465753424658,Sanaag,544123,910,114661,0.2107262512336365,155387,0.2855732986843048,77847,0.143068754674954,0,0.0
2018.2465753424658,Bakool,367227,24000,80056,0.2180013996792175,74276,0.20226181626078693,0,0.0,0,0.0
2018.2465753424658,Galgaduud,569434,119768,83267,0.1462276576389889,226350,0.39749997365805345,37152,0.0652437332509123,0,0.0
2018.2465753424658,Nugaal,392697,9495,70998,0.18079588079358894,75786,0.19298848730700768,27059,0.06890554295041725,0,0.0
2018.2465753424658,Togdheer,721364,25760,188978,0.26197315086419615,112675,0.15619714873489668,29868,0.041404894061805135,0,0.0
2018.2465753424658,Lower Juba,489307,30600,104946,0.21447884456997346,68921,0.14085431027964038,8606,0.017588139961210447,0,0.0
2018.2465753424658,Bari,730148,59646,237569,0.325371020669782,66523,0.09110892586160614,27715,0.037958057818414895,0,0.0
2018.2465753424658,Hiraan,520684,51160,95873,0.1841289534535342,127280,0.24444768804111514,38069,0.07311344308640173,0,0.0
2018.2465753424658,Banadir,1650228,369289,235188,0.1425184883543365,221111,0.13398815194021674,48008,0.02909173762655827,0,0.0
2018.2465753424658,Middle Juba,362922,27000,75198,0.20720154743994576,13316,0.03669107962592513,3718,0.010244625566926227,0,0.0
2018.2465753424658,Woqooyi Galbeed,1242003,44590,274861,0.2213046184268476,273211,0.21997611922032395,33725,0.027153718630309267,0,0.0
2018.2465753424658,Gedo,508403,76728,173277,0.34082607695076544,15504,0.030495492748862613,544,0.001070017289433776,0,0.0
2018.2465753424658,Bay,792182,39820,161235,0.2035327740342497,222701,0.28112352969393395,3514,0.004435849337652206,0,0.0
2018.2465753424658,Sool,327427,4820,77832,0.23770794711492943,95939,0.2930088233407752,42037,0.12838586921664982,0,0.0
2018.2465753424658,Lower Shabelle,1202222,102970,315280,0.26224773793858375,171260,0.14245289139609824,9930,0.008259705778134155,0,0.0
2018.2465753424658,Mudug,717863,70882,126960,0.1768582584699309,203196,0.28305679495948394,35953,0.0500833724540755,0,0.0
2018.495890410959,Awdal,673265,26000,121323,0.18020096098861518,150476,0.22350189004329649,0,0.0,0,0.0
2018.495890410959,Sanaag,544123,92000,113928,0.209379129351268,80640,0.1482017852581126,0,0.0,0,0.0
2018.495890410959,Bakool,367228,48000,97147,0.2645413748406984,28842,0.078539762763188,0,0.0,0,0.0
2018.495890410959,Galgaduud,569433,144000,184101,0.32330581473149606,99565,0.17484936770436557,921,0.001617398359420687,307,0.0005391327864735623
2018.495890410959,Nugaal,392697,60000,90232,0.22977511923951546,27945,0.07116173538376916,0,0.0,0,0.0
2018.495890410959,Sool,327428,233000,62123,0.18973026130935655,140218,0.42824071246197637,0,0.0,0,0.0
2018.495890410959,Bay,792183,272000,246497,0.3111616886502235,136824,0.17271766750864384,7380,0.009316029250817046,0,0.0
2018.495890410959,Lower Juba,489308,165000,97141,0.19852730795327278,81998,0.16757952046563718,11470,0.02344126807654892,0,0.0
2018.495890410959,Middle Shabelle,516036,51000,114398,0.22168608391662598,11124,0.021556635583563938,0,0.0,0,0.0
2018.495890410959,Hiraan,520687,78000,100596,0.19319860107895914,65624,0.12603349036945422,14832,0.02848544327014118,1921,0.0036893565616195525
2018.495890410959,Banadir,1650228,497000,455888,0.2762575838005415,188667,0.11432783833506643,29820,0.018070230295450084,4970,0.0030117050492416805
2018.495890410959,Middle Juba,362922,40000,94111,0.25931467367643735,27462,0.07566915204920066,0,0.0,0,0.0
2018.495890410959,Woqooyi Galbeed,1242002,117000,298122,0.24003342989785845,265961,0.2141389466361568,7929,0.006384047690744459,5947,0.004788237055978976
2018.495890410959,Gedo,508403,207000,124077,0.24405245445050483,44989,0.08849082322488262,5170,0.010169098136714377,0,0.0
